user,rating,tanggal,like,Komentar
Pengguna Google,1,2025-05-08 21:40:59,0,lemot sekarang banyak Bug entah bawaan apk atau EMG undet yg telat
Pengguna Google,5,2025-05-08 21:34:19,0,Gasss polll 👍👍
Pengguna Google,5,2025-05-08 21:23:00,0,ka..gmn cara mengajukan banding sedangkan sdh melewati waktu banding?..
Pengguna Google,1,2025-05-08 21:17:53,0,gofood = hama
Pengguna Google,5,2025-05-08 21:15:52,0,"ramah bgt ,"
Pengguna Google,2,2025-05-08 21:14:57,0,"3x driver selalu minta cancel , orang lagi buru"" buat lahiran malah d tolak semua ,tolong d perbaiki lagi untuk jasa nya"
Pengguna Google,2,2025-05-08 21:14:48,0,"kalau gofood telat, pandai banget yak timernya berhenti wkwk biar ga keliatan telat apa gimana dah"
Pengguna Google,1,2025-05-08 21:10:56,0,drivernya ga ada yang bener
Pengguna Google,5,2025-05-08 21:01:36,0,semoga jaya selalu
Pengguna Google,4,2025-05-08 20:54:30,0,medah pengoperasian nya
Pengguna Google,1,2025-05-08 20:50:26,0,elek koyok kirek
Pengguna Google,5,2025-05-08 20:45:53,0,Selama ini good.. good. Good. good
Pengguna Google,5,2025-05-08 20:37:08,0,cepat sampai
Pengguna Google,5,2025-05-08 20:28:06,0,mantap lahh
Pengguna Google,4,2025-05-08 20:23:00,0,"Selalu dapat gojek atau gocar yg wangi,tp suka di cancel driver kalau pulang malam"
Pengguna Google,1,2025-05-08 20:21:28,3,kalau dari magrib sampai malam sekarang susah dapat driver gk kaya dulu mau hujan mau pun udah malam tetap ada driver nya. ternyata pas saya tenya ke driver ongkos sekarang sama dulu beda sekarang mah murah banget cuma 5k kata driver nya.waduh parah banget ternyata pantesan klw kaya gitu mah saya selaku pelanggan gojek miris banget
Pengguna Google,5,2025-05-08 20:20:38,0,good
Pengguna Google,5,2025-05-08 20:20:24,0,mantap
Pengguna Google,2,2025-05-08 20:16:17,0,"GA ASIK SELALU GAADA VOCER, MAKIN DIKIIT BANGET🫵🏻"
Pengguna Google,5,2025-05-08 20:06:14,0,"sangat membantu, cuma kadang suka error seolah2 jaringan bermasalah."
Pengguna Google,5,2025-05-08 19:57:37,0,weee yang bener aja baru beli gojek plus masa belum 30 hari dah habis saja aneh ???. malah belum seminggu keknya 🙁
Pengguna Google,5,2025-05-08 19:54:38,0,bagus
Pengguna Google,5,2025-05-08 19:50:13,0,bantu banget
Pengguna Google,3,2025-05-08 19:48:53,0,"sy mencoba ajukan pinjaman tapi belum di ACC tolong jgn di salah gunakan identitas sy, klw di salah gunakan sy tidak tgng jawab🙏"
Pengguna Google,5,2025-05-08 19:48:44,0,promonya gedein dong diskonnya jga
Pengguna Google,5,2025-05-08 19:46:43,0,mantab
Pengguna Google,1,2025-05-08 19:43:15,0,sangat bagus.............
Pengguna Google,5,2025-05-08 19:41:52,0,sangat sekali menyenangkan aplikasi ini bisa beli makan di mana aja bisa mengantar aku ke mana aja
Pengguna Google,5,2025-05-08 19:35:15,0,bagus
Pengguna Google,4,2025-05-08 19:28:17,0,"cara pesan gojek now bagaimana sy di bandung , kata driver sudah tersedia tp sy blm mememukan menu nya"
Pengguna Google,3,2025-05-08 19:26:07,0,"aplikasi lumayan bagus, tapi tolong adain fitur chat resto jangan nunggu resto chat kita, terkadang saya kelupaan nulis sesuatu di catatannya 😅😅😅"
Pengguna Google,5,2025-05-08 19:18:40,0,"aplikasinya membantu ,udah gitu lebih murah ongkosnya dari yang lain"
Pengguna Google,1,2025-05-08 19:15:41,1,gojek mau di beli grab ya? kalau gitu say goodbye aja lah
Pengguna Google,5,2025-05-08 19:11:54,1,banyak promo mudah nyaman siapa tau dapet hadiah
Pengguna Google,2,2025-05-08 19:03:10,0,pengemudi nya pada gajelas
Pengguna Google,5,2025-05-08 18:59:17,0,sangat bermanfaat dan baik sekali
Pengguna Google,5,2025-05-08 18:55:08,0,aplikasi sangat membantu prores sangat baik
Pengguna Google,5,2025-05-08 18:53:36,0,mantap
Pengguna Google,5,2025-05-08 18:50:41,0,recommended
Pengguna Google,5,2025-05-08 18:49:30,0,mantap
Pengguna Google,1,2025-05-08 18:33:59,0,gila aja kalo nge search driver nyantolnya yang jauh jauh
Pengguna Google,5,2025-05-08 18:29:46,0,mantap
Pengguna Google,5,2025-05-08 18:28:12,0,sangat puas
Pengguna Google,5,2025-05-08 18:20:46,0,👍
Pengguna Google,2,2025-05-08 18:13:56,0,"males ah, padahal memang kalau driver ada waktu nunggu nya 10 menitan, aku dapat driver baru nunggu 2 menitt aku udah dimaki maki, terus bawa motor nya juga ngebut banget"
Pengguna Google,4,2025-05-08 18:13:55,0,"hilangkan fitur pinjamannya, maka ini akan menjadi aplikasi terbaik di Indonesia bahkan di seluruh dunia"
Pengguna Google,1,2025-05-08 18:12:27,0,abis di update malah sering ngebug gak jelas tiba tiba bilang internet mati munculin ongkir sama promo juga lama bug nya
Pengguna Google,5,2025-05-08 18:12:07,0,Lumayan
Pengguna Google,1,2025-05-08 18:09:26,0,"GOJEK GOSEND SAMEDAY DI MARKETPLACE JELEK BANGET SUMPAH. BISA BISA NYA PAKE SAMEDAY DR JAM 12 SIANG SAMPE JAM 6 SORE GA ADA YG PICKUP. INSTANT NYA JUGA LEMOT SEKARANG, PADAHAL KITA SELLER DI BURU2IN CUSTOMER PAKAI INSTANT TAPI BISA NUNGGU 1 JAM BUAT PICKUP NYARI DRIVER AJA LAMA. EMANG PD KEMANA DRIVER NYA, BOHONG KALO DRIVER DI DAERAH MARGONDA DEPOK TUH GAK ADA."
Pengguna Google,4,2025-05-08 18:06:54,1,"banyak promo dan dapet murah kalau gojek/gocar tapi lamaaaaa bngtt, awal nya 4 menit, terus jadi 7-10 menitan, terus ga gerak gerak, diem doang"
Pengguna Google,5,2025-05-08 18:06:52,0,"dravernya baik dan tidak ugal""an"
Pengguna Google,5,2025-05-08 18:03:13,0,baguss
Pengguna Google,5,2025-05-08 17:58:31,0,membantu
Pengguna Google,5,2025-05-08 17:56:27,0,mantap
Pengguna Google,5,2025-05-08 17:53:15,0,bagus
Pengguna Google,5,2025-05-08 17:52:11,0,so far so good
Pengguna Google,5,2025-05-08 17:48:56,0,ini aplikasi bagus 👍👍👍👍👍👍
Pengguna Google,2,2025-05-08 17:43:54,0,"gw kelaperan jirr,sengaja mesen di gofood biar simple dan tetep stay di rumah,eh malah ada kendala driver nya susah di dapet ini apk nya yang tolol apa begimana dah? heran bet gwh eror Mulu perasaan,gw order ada 9x , permasalahan nya tetep aja sama"
Pengguna Google,5,2025-05-08 17:42:14,0,menyenangkan
Pengguna Google,5,2025-05-08 17:32:14,0,ok mantap
Pengguna Google,5,2025-05-08 17:21:36,0,mantap
Pengguna Google,1,2025-05-08 17:11:26,0,"saya tdk suka karena selalu mengganggu saya,saat baru online iklan gojek selalu datang mohon jangan tampilkan iklannya"
Pengguna Google,5,2025-05-08 17:10:09,0,sangat membantu
Pengguna Google,5,2025-05-08 17:03:07,0,terbaik
Pengguna Google,1,2025-05-08 16:57:28,1,"MENYUSAHKAN APK ERROR TIDAK BISA DIBUKA PADAHAL SUDAH PESAN GOJEK ALHASIL GOJEK DENGAN PENUMPANG TIDAK BISA BERKOORDINASI, BLACKLIST!!!!!"
Pengguna Google,5,2025-05-08 16:49:10,0,good
Pengguna Google,5,2025-05-08 16:46:19,0,Good
Pengguna Google,5,2025-05-08 16:43:18,0,Good
Pengguna Google,5,2025-05-08 16:41:57,0,cukup membantu
Pengguna Google,5,2025-05-08 16:26:50,0,"Makin berkembang, makin mantap lagi dan mudah penggunaannya"
Pengguna Google,5,2025-05-08 16:26:04,0,bagus
Pengguna Google,5,2025-05-08 16:17:00,0,memudahkan dalam berbisnis
Pengguna Google,5,2025-05-08 16:13:04,0,bagus cepat dan murah
Pengguna Google,1,2025-05-08 16:04:32,8,"baru mau kasih reting bintang 5 Krn merasa terbantu banget BLN kemaren pake gopaylater yg bisa dicicil Ampe 6 kali wah sungguh luar biasa gojek ini meringankan beban buibu,yg penting ga telat byr. Tapi hari ini pas mau byr listrik aku sangat kecewa ternyata ga bisa dipakai limit yg ada katanya sedang pengecekan rutin hingga bulan juli nanti .....sumpah parah si kalau gini .....dah ga ngerti lagi dah sangat sangat membagongkan."
Pengguna Google,5,2025-05-08 15:59:55,0,ok
Pengguna Google,5,2025-05-08 15:42:59,0,informasi lengkap dan tanggapan cepat jadi pelayanan baik .kerja bagus...
Pengguna Google,5,2025-05-08 15:40:01,0,best
Pengguna Google,1,2025-05-08 15:36:08,0,apk jelek ga jelas nomor belum ada akun gojek malah suruh masukin pin
Pengguna Google,5,2025-05-08 15:29:53,0,memuaskan perjalanan makin mudah
Pengguna Google,2,2025-05-08 15:19:58,1,"sering bug, lagi butuh mesen go ride bhkan go food tapi gabisa, entah loading terus2an atau ga layarnya putih pas mau milih lokasi. kira kalo up bakalan bisa lebih diandelin eh ternyata sama aja ribet 🥲🥲"
Pengguna Google,5,2025-05-08 15:12:06,0,ok
Pengguna Google,5,2025-05-08 15:08:47,0,aplikasi yang memungkinkan dan memudahkan dalam setiap momen
Pengguna Google,5,2025-05-08 15:02:26,0,mantaaap
Pengguna Google,1,2025-05-08 15:01:58,0,"Ribet banget login pake face id segala, mana eror mulu, padahal gak pernah setting buat login pakai biometrik kenapa ini malah tiba-tiba pake biometrik. ga jelas"
Pengguna Google,3,2025-05-08 14:51:57,0,Saya bagi tiga bintang dlu soalnya baru di coba
Pengguna Google,5,2025-05-08 14:42:33,0,Good
Pengguna Google,5,2025-05-08 14:42:26,0,sangat memuaskn
Pengguna Google,5,2025-05-08 14:39:16,1,promo² di prioritaskan lagi ya 🙏
Pengguna Google,1,2025-05-08 14:38:28,0,"kebanyakan driver ga ramah , suka maki"" pelanggan pake bahasa kasar , bawa motor kebut""an , ga banget pokok ny jelek"
Pengguna Google,5,2025-05-08 14:28:40,0,Nice
Pengguna Google,2,2025-05-08 14:27:58,0,2x Kesusahan Dapet Driver Pas Pesen Makan 7x Kesusahan Pesen Go-Jek Ny perkara g dapet driver entah knp coba tolong lah tingkat in lagi masa kayak gini terus mana jarang ad promo lagi
Pengguna Google,5,2025-05-08 14:27:38,0,pelayanan baik dan ramah
Pengguna Google,5,2025-05-08 14:27:37,0,ok. praktis
Pengguna Google,5,2025-05-08 14:25:41,0,pelayanan nya dan respon nya cepat. maju terus dan sukses
Pengguna Google,5,2025-05-08 14:23:43,0,👍👍👍👍
Pengguna Google,5,2025-05-08 14:20:07,0,"Banyakin promonya yaa, apalagibuat pengguna setia gojek"
Pengguna Google,5,2025-05-08 14:13:36,0,memudahkan kita dalam menuju alamat yg dituju
Pengguna Google,1,2025-05-08 14:05:58,1,"kecewa sih, lambat bgt pesanananya dateng tidak sesuai jdwal"
Pengguna Google,5,2025-05-08 14:02:08,0,bravo
Pengguna Google,3,2025-05-08 14:00:26,0,tolong dong pihak gojek diturunin ongkirnya masa bisa 20 ribuan pada dari rumah saya ke restoran 3 menit doang diturunin lagi
Pengguna Google,5,2025-05-08 13:58:22,0,cepat dan akurat
Pengguna Google,2,2025-05-08 13:55:58,0,"saran pilihan menu itu itu aja, padahal yg di cari pizza tp yang muncul malah resto , pizzahut malah ggk muncul,"
Pengguna Google,5,2025-05-08 13:54:23,0,verry nice
Pengguna Google,5,2025-05-08 13:54:06,0,terima kasih gojek banyak kemudahan untuk memenuhi kebutuhan sehari²
Pengguna Google,5,2025-05-08 13:48:31,0,mempermudah dan banyak discoun2 nyaa makasihh gojek
Pengguna Google,5,2025-05-08 13:46:02,0,drivernya ramah ramah
Pengguna Google,5,2025-05-08 13:41:33,0,sangat cepat
Pengguna Google,1,2025-05-08 13:39:20,0,makin dipake makin mahal argo nya wkwk njs kerja ya boncos jadinya
Pengguna Google,1,2025-05-08 13:34:00,0,aplikasinya error notif nggak sampai ke driver Al hasil dah nunggu drivernya lama hampir setengah jam untung masih bisa ditelepon tolong perbaiki bugnya
Pengguna Google,1,2025-05-08 13:07:01,0,bisa gak sih gausah ngasih iklan
Pengguna Google,5,2025-05-08 13:01:40,0,sopir sopan dan ramah..🙏🙏🙏
Pengguna Google,4,2025-05-08 12:49:42,0,AC nya angin doang serasa mobil truck
Pengguna Google,1,2025-05-08 12:49:31,0,mau pesan gocar dan goride gak bisa layar layar putih gk muncul tilisan. ke gofood gak bisa juga API erorr
Pengguna Google,4,2025-05-08 12:46:55,0,Gosen dan gojeknya okey pelayanannya
Pengguna Google,5,2025-05-08 12:44:48,0,mantappp bng
Pengguna Google,5,2025-05-08 12:44:26,0,asoooooooy
Pengguna Google,5,2025-05-08 12:42:45,0,👍🔥
Pengguna Google,5,2025-05-08 12:37:21,0,pelayanan nya mantab. 👍
Pengguna Google,1,2025-05-08 12:36:47,0,setiap pesen di jam siang pasti slalu di cancel sama driver nya Makin kesini tambah susah dieting driver untuk go ride nya
Pengguna Google,5,2025-05-08 12:36:15,0,Sangat membantuu sekali
Pengguna Google,1,2025-05-08 12:36:14,1,MAHAL....SKALI PANTASAN MAXIM BERJAYA DI MAKASSAR
Pengguna Google,5,2025-05-08 12:35:15,0,memudahkan di saat mendesak
Pengguna Google,5,2025-05-08 12:28:25,0,cukup bermanfaat
Pengguna Google,5,2025-05-08 12:12:06,0,gosen mantap
Pengguna Google,5,2025-05-08 12:08:57,0,sangat membantu
Pengguna Google,5,2025-05-08 11:54:05,0,layanan yang cepat dan mudah
Pengguna Google,4,2025-05-08 11:52:41,0,keren mantap
Pengguna Google,5,2025-05-08 11:49:21,0,"mantabs, hari ini diskonnya luar biasa, terimakasih gojek"
Pengguna Google,5,2025-05-08 11:45:21,0,"makanan di antar dengan cepat, diskon nya yg kurang dan jasa penanganan terlalu tinggi"
Pengguna Google,5,2025-05-08 11:45:13,0,manataaap👍
Pengguna Google,3,2025-05-08 11:43:32,0,"mau bayar Pdam, tapi perbaikannya lama banget udah hampir 1 minggu"
Pengguna Google,5,2025-05-08 11:26:19,0,mudah dan murah kemana mana.kalo lagi macet malas kluarin mobil gocar solusinya.
Pengguna Google,1,2025-05-08 11:24:44,0,"Tolong gojek customer anda atas nama SAM WARDAH alamat kost jatim samping Roti'O sering cancel order,orang sudah tiba dlokasi dicancel ... sangat tidak menyenangkan perbuatannya"
Pengguna Google,5,2025-05-08 11:04:42,0,baik
Pengguna Google,1,2025-05-08 11:03:37,0,"saya semalam tgl 7 mei jam 11an pesen gojek car yg pertama. dibatalkan oleh gojeknya karena mengantar ibu saya yg sakit kritis dan yg ke 2 tidak datang2 ditelpon tidak diangkat,setelah kami pesan ambulance dan sudah sampai RS gocar datang dan alih2 meminta uang pembatalan apakah ini yg dinamakan punya hati bagi keluarga pasien yg sedang kesusahan, driver kalian semakin jelek pelayanan nya tolong dievaluasi kembali mana yang bener2 butuh pekerjaan dan hanya bersenang senang."
Pengguna Google,5,2025-05-08 11:00:58,0,"Indonesia pantas berbangga untuk aplikasi yang sudah menjadi salah satu ""KEBUTUHAN POKOK"" bagi gaya hidup kekinian di negara ini. Kita tahu bahwa harga di aplikasi ini terkadang memang mahal, tapi kita juga harus ingat, pengirimnya juga manusia yang sama seperti kita yang juga tiap hari mencari uang untuk memenuhi biaya hidup masing-masing. terkadang yang mereka dapat tak sebanding, itulah juga aplikasi pintar ini menyediakan fitur ""kasih tip"" itu juga menantang kita, apakah kita ikhlas menolong"
Pengguna Google,1,2025-05-08 10:58:53,0,kacau nih di tlp ke blokir komplen di email ga di tanggepin saya bayar kartu halo 120 by gopay saldo hilang akan tetap kartu haloo tetap ada tagihan sudah mencoba email tidak di respon mau tlp langsung ga bisa jaringan sibuk terus
Pengguna Google,5,2025-05-08 10:54:51,50,Apk Gojek sekarang sudah semakin baik. Mohon apa yang sudah baik dan bagus di Pertahankan dan yang belum dikembangkan dan dibagusin lagi. Salut buat Team Developernya yang selalu mendengarkan keluhan dan masukan dari para pelanggannya. Terima kasih Team Dev🙏🏼 Terima Kasih Gojek Indonesia🙏🏼 ⭐️⭐️⭐️⭐️⭐️👍🏽
Pengguna Google,1,2025-05-08 10:53:39,0,penagihan dana pinjam gopay pinjam kasar kali... jika terus menurut akan sy laporkan OJK. baru 3 hari telat padahal udah d ksh denda dan bunga
Pengguna Google,5,2025-05-08 10:51:34,0,potongan nya jjangan terlalu besar kasihan driver nya
Pengguna Google,5,2025-05-08 10:49:33,0,driver ramah' jempol
Pengguna Google,2,2025-05-08 10:18:37,0,bagus
Pengguna Google,5,2025-05-08 10:17:07,0,ramah dan cepat penjemputan
Pengguna Google,1,2025-05-08 10:16:11,1,laporan gada kejelasan. spam bot doang. email juga sama aja yg bales BOT.
Pengguna Google,5,2025-05-08 10:15:17,0,dengan gojek kemana mana jadi mudah GK perlu cari parkiran
Pengguna Google,2,2025-05-08 10:12:56,4,mohon maaf tolong perbaiki mapsnya jangan sampai salah lokasi...masa harus edit tempat terus tiap order...apakah ga bisa otomatis tepat lokasinya?jadinya saya kena marah driver terus krn salah titik..padahal sy order di lokasi saya sendiri.terima kasih
Pengguna Google,5,2025-05-08 10:12:24,0,sikap yang bagus 👍🏻😎
Pengguna Google,5,2025-05-08 10:11:57,0,adep pisan
Pengguna Google,5,2025-05-08 10:05:46,0,aplikasinya bagus
Pengguna Google,5,2025-05-08 10:00:31,0,aplikasi gojek mantap.
Pengguna Google,5,2025-05-08 09:48:43,0,aplikasi bagus..
Pengguna Google,1,2025-05-08 09:45:27,0,mengganggu
Pengguna Google,1,2025-05-08 09:30:38,0,hoax
Pengguna Google,5,2025-05-08 09:24:36,0,Bagusssss
Pengguna Google,5,2025-05-08 09:12:07,0,mantap
Pengguna Google,5,2025-05-08 09:08:41,0,gojek always kemanapun dimanapun
Pengguna Google,5,2025-05-08 09:01:17,0,ok
Pengguna Google,5,2025-05-08 09:00:50,0,sangat membantu
Pengguna Google,5,2025-05-08 08:59:21,0,sangat membantu dan mudah d gunakan
Pengguna Google,5,2025-05-08 08:59:20,0,berkualitas
Pengguna Google,5,2025-05-08 08:54:52,0,"sate ayam,sate kambing dan sop kambingnya badabeeeeeest banget,juara banget ini👍👍👍👍"
Pengguna Google,1,2025-05-08 08:44:19,0,byk iklan
Pengguna Google,5,2025-05-08 08:43:14,0,good
Pengguna Google,5,2025-05-08 08:39:37,0,"selalu ada setiap dibutuhkan, semangat terus untuk para driver nya"
Pengguna Google,5,2025-05-08 08:35:40,0,memang golek Okey diech hehehe
Pengguna Google,1,2025-05-08 08:35:23,3,"saya kehilangan saldo dan rugi lumayan banyak uang😔 refresh update gopay akun saya logout sendiri diaplikasi gopay setelah saya login kembali saldonya tidak ada(hilang) padahal semua data nya sama tidak ada diganti, malah diblokir dan skrng sdh bisa dibuka blokirannya tapi saldo saya tetap kembali please ini sangat merugikan saya loh"
Pengguna Google,1,2025-05-08 08:31:24,0,tolong tuh y bagi yang suka jadi tukang ojol ojek kalo si pelanggan dikasih bintang satu jangan bawa bawa golok atau kriminal. ya salah sendiri suruh siapa salah pelanggan org mah kl jd gojek hrs ny liat HP udh tau pelanggan itu diuber date line yg merasa jd gojek adik saya kmrin yg sya tumpangi kmrin sadar diri sy ga takut gausah ngomong kasar sm adek saya ya slh tukang gojek kmrin lah. ditanya boru mlh iya2 aja
Pengguna Google,5,2025-05-08 08:29:41,0,saya beri bintang 5 ya..mohon d bca data saya jngan d sebar luas kan cz saya tidak jd pengajuan..muali sakrng saya uninstal.saya ngeri liat postingan nana mirdad.mohon maf bnyak terima kasih..
Pengguna Google,5,2025-05-08 08:25:57,0,top cepat dan ok
Pengguna Google,5,2025-05-08 08:24:36,0,deskripsi yang di play store sangat kece
Pengguna Google,1,2025-05-08 08:19:38,0,"Aplikasi keong order gofood kelamaan nunggu ga dapat dapat driver, padahal makanan udah beres, keburu dingin ngentod"
Pengguna Google,5,2025-05-08 08:19:21,0,"layanan cepat dan baik, mantap 👍"
Pengguna Google,5,2025-05-08 08:11:21,0,ok mantap
Pengguna Google,5,2025-05-08 08:09:31,0,kerennnn
Pengguna Google,5,2025-05-08 07:59:55,0,biasa ajah
Pengguna Google,5,2025-05-08 07:59:54,0,oke banget
Pengguna Google,5,2025-05-08 07:48:40,0,baik
Pengguna Google,5,2025-05-08 07:46:52,0,semakin baik
Pengguna Google,5,2025-05-08 07:46:49,0,Ok banget ini alat gogle ini
Pengguna Google,5,2025-05-08 07:45:57,0,Nganter terus
Pengguna Google,5,2025-05-08 07:30:41,0,"aplikasi nya enak, harganya murah meriah banget moga ga naik harga ya...saya siswa sekolah membantu dengan harga murah gini"
Pengguna Google,5,2025-05-08 06:58:52,0,Cukup memuaskan
Pengguna Google,5,2025-05-08 06:34:10,0,cara mudah2
Pengguna Google,2,2025-05-08 06:29:32,0,sering erorrnya drpd gak mana lagi butuh banget buat berangkat kerja malah erorr kayake perlu diperbaiki deh
Pengguna Google,5,2025-05-08 06:26:51,0,okok
Pengguna Google,5,2025-05-08 06:09:35,0,bagus
Pengguna Google,5,2025-05-08 04:40:13,0,sllu yg tergo......go..... go......jek like
Pengguna Google,5,2025-05-08 04:04:42,0,bermanfaat
Pengguna Google,1,2025-05-08 02:41:37,0,"cs gojek sekarang gampang banget ngasih rating/bintang jelek kedrever,apa ngaktau evek nya ke drever,apa ngak mau tau,itu masalah orang nyari nafkah,"
Pengguna Google,5,2025-05-08 01:50:09,0,gokil
Pengguna Google,5,2025-05-08 01:31:33,0,Bagus sekali
Pengguna Google,4,2025-05-08 01:28:23,0,Alhamdulillah Gojek murah meriah euyy... ramah juga dikantong.
Pengguna Google,4,2025-05-08 01:20:15,0,ok
Pengguna Google,5,2025-05-07 23:30:34,0,mantap
Pengguna Google,5,2025-05-07 23:17:50,0,mantap
Pengguna Google,3,2025-05-07 23:14:02,0,sangat membantu
Pengguna Google,5,2025-05-07 23:09:19,0,aplikasi yg sangat membantu
Pengguna Google,5,2025-05-07 23:06:53,0,oke
Pengguna Google,5,2025-05-07 22:52:20,0,Gojek menghindarkan kami dari serbuan calo di stasiun pasar turi
Pengguna Google,5,2025-05-07 22:35:53,0,sangat membantu sebagai sarana transportasi
Pengguna Google,5,2025-05-07 22:24:27,0,mudah di pahami buat yg baru pake ni aplikasi
Pengguna Google,5,2025-05-07 22:22:30,0,oke
Pengguna Google,5,2025-05-07 22:11:24,0,layanan penjemputan sangat cepat
Pengguna Google,5,2025-05-07 21:57:29,0,terimakasih min sudah di tanggapi dengan cepat keluhan-keluhan nya.
Pengguna Google,5,2025-05-07 21:49:22,0,sejauh ini bagus...
Pengguna Google,5,2025-05-07 21:36:46,0,baik tepat waktu
Pengguna Google,1,2025-05-07 21:33:30,0,semakin tidak baik pelayanannya driver gocarnya
Pengguna Google,5,2025-05-07 21:21:51,0,udah pakai go-jek + kok masih mahal aja di mana diskonnya
Pengguna Google,5,2025-05-07 21:14:11,0,bagus
Pengguna Google,5,2025-05-07 21:12:01,0,"drivernya ramah, daerah saya bali."
Pengguna Google,5,2025-05-07 21:05:15,0,"Bagus Pelayanan Ramah, Saya Kasih 5 Bintang."
Pengguna Google,5,2025-05-07 21:03:25,0,Puas
Pengguna Google,5,2025-05-07 21:02:33,0,sangat bagus
Pengguna Google,1,2025-05-07 20:54:40,0,sering telat... indonesian banget
Pengguna Google,5,2025-05-07 20:46:41,0,pelayanan bagus
Pengguna Google,1,2025-05-07 20:43:07,0,"dikritik untuk ke lapangan malah driver yg dilaporin. terus saja peras driver susahkan driver!!! karyawan kantor makan gaji buta disuruh survei malah jawabnya gak jelas!!! lah kalau memang nyatanya ada biaya parkirnya gimana??? makanya turun ke lapangan survei resto satu""."
Pengguna Google,5,2025-05-07 20:41:45,0,"baik, cepat"
Pengguna Google,1,2025-05-07 20:39:43,0,go food makanan sudah over price di tambah lagi layanan antar cepat dan lambat beda harga udah siting nyari profitmya aplikasi semacam ini terlalu manipulatif
Pengguna Google,5,2025-05-07 20:39:18,0,sangat membantu
Pengguna Google,1,2025-05-07 20:32:41,0,hilangin Gored comfort drivernya pada jauh jauh
Pengguna Google,5,2025-05-07 20:26:30,0,banyak discount
Pengguna Google,5,2025-05-07 20:25:12,0,mantap dan gampang banget
Pengguna Google,1,2025-05-07 20:22:02,0,SETIAP MAU PESAN TIKET KERETA ONLINE SELALU PROSES NYA LEMOT/ LAMA ISI DANA JUMLAH BESAR MASUK NYA JUGA NUNGGU SAMPAI 3 HARI KERJA.. APLIKASI YG GK WORTH IT SIHH.
Pengguna Google,5,2025-05-07 20:18:05,0,bagus maksih
Pengguna Google,5,2025-05-07 20:17:40,0,good
Pengguna Google,5,2025-05-07 20:14:13,0,makanan yg dipesan sangat cepat diantar ...
Pengguna Google,1,2025-05-07 20:06:24,0,"gila deh bener bener, mau makan dari 35 rb di klik jadi 75 rb bener bener ongkir nya terlalu mahal👺"
Pengguna Google,1,2025-05-07 20:04:05,0,sering iklan di hp saya walaupun saya tidak ingin menonton nya asuu
Pengguna Google,1,2025-05-07 20:03:11,0,titlk jemputnya terlalu jauh
Pengguna Google,5,2025-05-07 20:01:49,0,Baik & memuaskan. sopan dan menghargai sesama pengendara nyaman. smp tujuan dg selamat.
Pengguna Google,5,2025-05-07 19:49:37,0,Mantapp pake gojeg. LAncaar urusan cepat ramah murah
Pengguna Google,5,2025-05-07 19:41:10,0,"sangat puas..tepat waktu, pengiriman aman dan driver ramah. dan santun"
Pengguna Google,4,2025-05-07 19:38:46,2,"untuk jenis goride di Purwakarta sudah oke dan sangat gampang untuk mencari driver, tetapi untuk gocar sangat sangat kurang,karena sangat susah sekali untuk mencari driver, next tolong di evaluasi lagi."
Pengguna Google,5,2025-05-07 19:36:09,1,mantap
Pengguna Google,5,2025-05-07 19:22:44,0,good
Pengguna Google,5,2025-05-07 19:14:29,0,mantap
Pengguna Google,1,2025-05-07 18:53:06,0,"gajelas gabisa tf kemana"" dl beberapa hari ini"
Pengguna Google,5,2025-05-07 18:46:28,0,lebih d tingkatkan lg
Pengguna Google,5,2025-05-07 18:44:22,0,baik
Pengguna Google,5,2025-05-07 18:42:51,0,cukup membantu
Pengguna Google,5,2025-05-07 18:40:49,0,cepat dan tepat
Pengguna Google,5,2025-05-07 18:39:51,0,ok
Pengguna Google,1,2025-05-07 18:36:20,0,"Bayar express, dapatnya driver yang jauh pengambilan kata driver 4 sd 5 km."
Pengguna Google,5,2025-05-07 18:34:25,0,okay
Pengguna Google,5,2025-05-07 18:32:49,0,luar biasa
Pengguna Google,5,2025-05-07 18:31:06,0,buagus tapi boong
Pengguna Google,5,2025-05-07 18:30:32,0,Saya kirim pulsa tapi gak ke kirim udah saya cek berkali kali tapi tetep gak ada
Pengguna Google,5,2025-05-07 18:30:28,0,baik
Pengguna Google,5,2025-05-07 18:24:04,0,cepat..
Pengguna Google,5,2025-05-07 18:16:23,0,puas banget
Pengguna Google,5,2025-05-07 18:10:12,0,👍🙏
Pengguna Google,5,2025-05-07 18:01:32,0,josss gojekkkk
Pengguna Google,5,2025-05-07 17:47:59,0,sangat mudah
Pengguna Google,5,2025-05-07 17:42:35,0,"aman ,nyaman ,lancar"
Pengguna Google,5,2025-05-07 17:39:46,0,banyakin promo nya yaa gojekk🤩🤩
Pengguna Google,5,2025-05-07 17:38:50,0,puas banget
Pengguna Google,5,2025-05-07 17:30:23,0,selama ini aman² saja sangat membantu untuk saya yang suka jajan ini 🤤👍
Pengguna Google,5,2025-05-07 17:26:41,0,ok
Pengguna Google,5,2025-05-07 17:22:27,0,cepat
Pengguna Google,5,2025-05-07 17:08:00,0,pengirim tepat waktu
Pengguna Google,5,2025-05-07 17:07:38,0,terbaik
Pengguna Google,5,2025-05-07 17:03:03,0,jos
Pengguna Google,5,2025-05-07 16:55:44,0,sangat membantu
Pengguna Google,3,2025-05-07 16:53:44,0,Ga iso masuk ...niat gk bikin app
