user,rating,tanggal,like,Komentar
Pengguna Google,5,2019-05-17 23:03:50,5,"bagus, cuma kalau bisa di tingkatkan lagi pelayanannya kepada calon konsumen dan penumpang, baik dari segi kebersihan, kerapian, kesopanan dan kalau bisa setiap pengemudi ojek online terutama, jangan memakai masker, karna penumpang tidak dapat mengenali wajah orangnya..."
Pengguna Google,5,2023-07-22 15:00:04,2,Apps sangat bagus. Fitur fitur cukup bagus . Semoga kedepan tambahan fitur 2 . Thx
Pengguna Google,5,2020-02-25 08:56:25,0,"sangat membantu,,tapi penjemputan mohon dibatasi,,jngan terlalu jauh,,kasihan customer&drivernya"
Pengguna Google,5,2021-07-18 11:41:01,0,terkadang go pay saya bayar yang dijanjikam seharusnya 2000 tp yg berkurang 3000 dan sering sekali terjadi. sangat merugikan pelanggan
Pengguna Google,1,2020-09-02 12:10:26,0,Top up games kan dapat cash back 25000 saya topup 2 hari yang lalu tapi belum masuk cash backnya..gimana admin tolong bantuan nya terimakasih
Pengguna Google,4,2019-07-29 21:49:19,0,aplikasi saya kenapa jadi tidak bisa dibuka yaa ? padahal sebelumnya bisaa setelah update jadi tidak bisa
Pengguna Google,1,2022-05-07 07:05:15,2,"Tolong untuk makanan bisa di cance dalam waktu tertentu,kadang suka salah pesen soalnya"
Pengguna Google,5,2020-10-28 08:08:55,2,"Sangat membantu sya dalam kebutuhan sehari"" Good lah. Semoga semakin kedepan semakin bnyak promo"" menarik ya 😘😘"
Pengguna Google,5,2023-01-14 16:27:54,1,"Aplikasi yang selalu bisa di andalkan di manapun dan kapanpun, sukses buat gojek yang selalu menjaga kualitas performa layanan dengan baik.. 👍"
Pengguna Google,2,2024-08-28 17:17:37,0,"Dapet Driver gocar ga jelas semua, sering banget stuck map-nya, lama nunggunya. Lagi berak di jalan apa gimana?"
Pengguna Google,1,2021-10-27 19:49:54,0,"Semakin hari semakin lama pengantaran, selalu dapat driver jauh padahal banyak yg dekat. Tapi dapetnya yg jauh, payah!!!"
Pengguna Google,5,2024-02-26 11:09:15,1,"Saya belum di percaya oleh gopaylater ,tapi pas masukin data yg sama di si oren gk sampe 5mnt langsung dapat limit paylater di si oren👍🏻 Dan skarang udah sampe 7jt-an limitnya mantap"
Pengguna Google,1,2022-09-02 13:02:05,0,"Saya sangat merasa kecewa dengan gojek, saya buka apk untuk ngirim uang, tapi tidak bisa, karena sering keluar sendiri apk-nya."
Pengguna Google,1,2020-08-15 11:21:30,0,Kenapa aplikadi saya di di suruh daftar ulang terus dsn susah lagi bikin capek..dan bikin susah sy kalo lagi di luar Rumah.
Pengguna Google,3,2024-04-05 18:10:16,0,"Buat minuman aja lama banget, padahal cuman pesen satu, udah nunggu setengah jam, telat lagi, hadeehh, sengaja banhey, padahal mah 15 menitan udah sampe, make pengiriman biasa, makanya di lama lamain,itu mba2 yg kerja di situ nunggu 25 menit gk ngapain² pasti,sia lima menit nya buat minuman nya, coba ini di ubah sistem nya ya,l."
Pengguna Google,5,2019-09-03 13:15:51,0,Aplikasi transportasi online penumpang yg sangat mudah di gunakan bagi yg belum mengerti sangat mudah untuk digunakan juga banyak promo di aplikasi
Pengguna Google,5,2022-04-03 10:04:51,0,"Aplikasinya bagus banget, drivernya responsif dan sopan, pengiriman makanan juga cepat"
Pengguna Google,1,2020-11-28 08:25:56,0,"Gojek nya jelek masa setelah ada pembaruan saya pesan gofood GK bisa2,udah loading nya lama,.tolong d perbaiki kayak dulu lagi"
Pengguna Google,4,2023-11-01 13:31:34,0,"lumayan lah tapi untuk voucher gofood kurang banyak, banyakin lagi dong min tapi tetep jaga kualitas ya👍"
Pengguna Google,5,2020-11-13 12:33:58,0,Gojek sangat bagus dan dibutuhkan hanya saja aplikasi yg selalu minta di-update padahal memori kita sudah sisa sedikit. Ada solusi kah?
Pengguna Google,3,2022-04-19 13:19:43,0,"Aplikasinya bagus, cuman kalo pesen gofood mahal banget. makanan 30 jadi 57 ribu padahal dekat sekali"
Pengguna Google,5,2022-09-05 11:38:46,0,Maaf sebelumnya; Minta tolong dong sampaikan lewat app gojeknya. Untuk selalu mencuci helm nya 2 or 3 bulan sekali demi kenyamanan para penggunanya. Terima Kasih
Pengguna Google,5,2019-01-09 13:04:49,0,"tolong ketika tombol keluar di tekan, beri konfirmasi keluar/tidak agar tidak keluar secara otomatis. terimakasih"
Pengguna Google,4,2024-08-25 07:05:43,0,"Aplikasi langganan sejak lama, akan tetapi kenapa akhir akhir ini tidak bisa membeli kuota atau membayar sesuatu melalui gopay? Tolong infonya 🙏🏻"
Pengguna Google,1,2018-12-28 17:14:57,0,kalau pas keadaan rame tarif naik hampir 200%... tepat nya 25 des 2018 .karena saya butuh terpaksa saya Order... sebagai pengalaman Pahit
Pengguna Google,5,2019-07-08 23:01:48,1,mau tnya nih.. apakah harga di apk tidak di update sesuai dg harga asli di resto? beberapa kali order harga ny beda dg yg tertera di apk
Pengguna Google,1,2022-04-24 20:41:40,0,"Kapan di verifikasi, sudah 2x24 jam daftar jadi mitra gojel tidak ada kepastian dan jawaban. Mohon beri kepastian dan jawaban di terima jadi mitra atau di tolak. Terimakasih."
Pengguna Google,1,2020-11-22 06:48:31,1,"Kenapa waktu masuk ke akun gojek tidak bisa!??? GoPay saya hilang 50.000!!! Padahal sudah verifikasi:'( , saya kecewa banget sama aplikasi ini."
Pengguna Google,1,2022-04-22 17:57:43,0,Update mulu ini aplikasi. Giliran pelayanan buruk bukan main. Susah banget daah cari driver car/ride.
Pengguna Google,1,2022-10-29 12:31:57,0,Trans ga bisa. Padahal pin betul tapi di bilang salah. Eh pas ganti pin masih belum bisa. Fucek
Pengguna Google,5,2023-10-31 18:46:00,0,"Saya sudah lama memakai apk ini, ini sangat membantu saya, dan sangat berterimakasih sekali untuk ini, semoga go pinjam saya bisa segera di gunakan"
Pengguna Google,5,2019-03-25 20:50:30,0,"Aplikasinya hampir semua kebutuhan ada,baik itu GORIDE,GOFOOD,GOSEND & masih byk lagi. Maju terus GOJEK INDONESIA !!"
Pengguna Google,1,2022-07-06 11:00:29,0,aplikasinya aneh sekali syaa tidak bisa mengurangi jumlah pesanan dan malah menambah
Pengguna Google,5,2019-06-07 23:09:54,0,semakin mantap dan fasilitas bnyak pilihan...jd ga khawatir lagi pakai GOJEK...sukses dan semakin maju GOJEK..
Pengguna Google,5,2021-06-10 18:43:20,0,Sebenernya pake apk ini aman aman aja tapi akhir-akhir ini saya scan qris tapi selalu gagal mohon di fix bug nya🙏🙏
Pengguna Google,5,2019-09-26 09:43:14,0,selama sy menggunakan GOJEK aktivitas utk keperluan pribadi lebih mudah dan tidak ribet
Pengguna Google,2,2023-10-15 20:36:11,0,"Hallo Kakak, Biasanya saya beli Pulsa lewat aplikasi MyTelkomsel Via GoPay itu lancar2 saja. Tetapi baru2 ini Pembayaran Via GoPay begitu di buka malah di arahkan ke PlayStore"
Pengguna Google,1,2021-07-10 19:50:34,0,"Aplikasi yg sangat buruk saya daftar dengan email saya, dan ketika sudah terdaftar bukan email saya yg tercantum"
Pengguna Google,3,2020-02-16 16:48:15,0,"Saya kesel banget udah puluhan kali nyoba buat upgrade gopay selalu di blng id card nya gak asli Kurang asli apa coba,"
Pengguna Google,1,2019-03-21 12:00:30,0,kecewa banyak driver yang tolak kalau jarak nya lokasi penjempytan dwngan lokasi tujuan sedikit jauh.
Pengguna Google,2,2024-09-24 13:34:23,5,"Jasa mahal, tapi kualitas kendaraan & driver tdk diperhatikan. Kebanyakan kendaraan membahayakan penumpang, tdk aman. Payah."
Pengguna Google,5,2019-07-16 21:52:04,0,"mantap, tapi tolong untuk drivernya mohon agak kendaraannya yang layak apabila ada kendala dijalan kasian para pelanggan berenti ditengaj jalan ."
Pengguna Google,5,2019-11-13 14:36:30,0,suka banget sama respon customer dan fitur fitur baru menguntungkan customer juga.konsisten dan tingkatkan lebih dari baik
Pengguna Google,2,2021-03-12 18:04:41,0,Apa lagi ini log in pun gak kekirim kode log in nya 👎 padahal udah bener nomernya nunggu satu jam belum kekirim pesanya kek mana lagi ini
Pengguna Google,2,2023-01-17 20:24:23,0,Promo gofood nya udh ngga bisa digabung lagi kya dulu & gopaylater nya ada biaya 10ribu trlalu besar biayanya hm..
Pengguna Google,5,2019-07-29 15:45:57,1,"Sangat membantu saat di waktu genting, hujan, macet.. Tingkatkan terus layanan yang lebih baik lagi 👍"
Pengguna Google,3,2019-06-15 21:45:18,0,fitur Kamera untuk foto KTP sama foto Selfie ditingkatin dong. Saya mau tarik tunai aja susah banget.
Pengguna Google,1,2022-06-26 14:58:33,0,"Nyusahin aja, di download ulang nyampe 5x ga slese slese.. Udah sinyal bagus, pake wifi juga sama aja"
Pengguna Google,1,2020-02-18 23:17:42,0,Aplikasi yang mencari keuntungan diatas keringat dan jerih payah orang lain....mencari keuntungan semata tanpa memikirkan sesama ataupun mitranya...aplikasi anak bangs**....
Pengguna Google,5,2020-11-04 19:16:02,0,"Mantap dan sangat komplit aplikasinya, lancar transportasinya dan mantap pembayaran via gopay!!!"
Pengguna Google,3,2019-12-10 18:37:24,0,"Mau tanya ini gmna saya mau bayar pay later kalau misalkan setiap saat selalu ada saja gangguan , sedangkan tagihan selalu naik di setiap harinya mohon bantuannya"
Pengguna Google,2,2020-06-21 12:54:52,0,Sekarang susah banget dn jarang mau di ambil orderan saya alasannya penjemputan terlalu jauh dn Ongkos terlalu murah.
Pengguna Google,1,2022-02-23 20:23:55,0,Saya ngoder padahal da yang terdekat tapi gak dapat2 driver nya. Tolong di perbaiki sistem nya. Janangan kayak gini ya.😠😠😠😠😠😠
Pengguna Google,1,2021-12-12 15:41:42,0,"Kecewa bngt sma aplikasi ini, kalau pesen maknan di gunta-ganti drivernya, bikin lama menuggu."
Pengguna Google,5,2020-10-30 17:38:05,0,Semakin mudah dengan gojeg hehehe lebar kan sayap selebar lebar nya... Walaw saya dulu terkena PM. Bukan kesalahan saya...
Pengguna Google,1,2022-08-30 03:57:56,0,"Kenapa ya ka akhir-akhir ini apk ini susah dibuka, sekalinya kebuka malah kembali lagi. Mau tarik saldo gopay susah banget."
Pengguna Google,3,2024-06-21 13:19:12,3,Huruf dan angka di aplikasi gojek kecil dan tidak bisa diperbesar.. sulit untuk lansia. Tolong diperbaiki font huruf dan angkanya. Terima kasih
Pengguna Google,2,2022-08-30 06:12:07,0,"mohon maaf ini error, setiap saya membuka apk nya, pasti ngelag gabisa apa apa, mohon bantuannya"
Pengguna Google,1,2022-01-17 21:10:51,0,"Saya pesan gofood dgn klik menu TERDEKAT, tp alamat melompat jauh dr alamat saya, dan tdk bisa d batalkan, mengecewakan"
Pengguna Google,4,2022-02-03 14:07:39,0,"ini biaya aplikasi kok makin lama makin mahal ya, kadang ongkir cuma 2k tapi biaya appnya 3k"
Pengguna Google,1,2024-06-13 17:30:07,0,"Perbaiki ni app napa, saya top up gopay udh ada notif dan ada di riwayat tapi saldonya tidak masuk, perbaiki ni app"
Pengguna Google,5,2023-10-26 10:27:27,0,Banyak promo di berikan dan respon yang cepat. Tersedia juga pembayaran non tunai sehingga memudahkan transaksi.
Pengguna Google,1,2024-05-03 19:25:54,0,Aduh saya habis salah transfer pulsa saya ingin minta pertanggung jawaban kok malah ga ada opsinya yaudah saya pilih opsi lain untuk pengembalian dana saya eh ga di proses memang as.u nominal memang dikit tapi jangan bandingkan sama nominal orang yang kerjanya enak semoga bisa diperbaiki
Pengguna Google,1,2021-09-10 13:58:00,2,Aplikasi terbaru kok makin jelek. Gak bisa update driver sampai mana. Kasihan kan kalo salah jalan...
Pengguna Google,5,2020-11-06 09:49:46,0,"Kenapa transfer saldo ke rekening belum masuk , sudah hampir 24 jam di proses terus , saya email gak di respon"
Pengguna Google,1,2023-01-24 18:37:24,1,"tidak puas dengan login akun.susah buat pindahin akun ke hp satu lagi.malah diban 60 menit.duit digital bukannya memudahkan malah menyusahkan,buat bikin akun gopay pun susah."
Pengguna Google,2,2019-01-06 14:58:38,0,kebnyakan iklan di mana2 iklan risih liat nya. takut bngkrit apa . iklan tu yg sekira nya nyaman..ini di setiap canel youtube ada semua
Pengguna Google,5,2024-10-04 19:01:23,0,"Saran untuk daerah Tabalong kalimantan selatan, driver nya diperbanyak lagi dan kalau bisa bikin sosialisasi khusus di daerah sini supaya bisa ngasih keyakinan kalau aplikasi ini banyak pengguna nya disini dan bisa menarik minat orang2 disini untuk menambah tenaga driver , karena di sini buat dapat driver benar2 susah, apalagi untuk pemesanan gofood🙏"
Pengguna Google,1,2020-05-15 22:43:50,0,"Makin kesini makin lemoouutttt... Padahal udah bertahun tahun pke aplikasi ini baru x ini begini , signal data gw fine2 ajh tapi knapa lemoouutttt banget centang 1 terus"
Pengguna Google,3,2024-03-10 11:27:18,0,"kenapa saya tidak bisa melangsungkan proses pembayaran dengan gopay?, padahal gopay saya mencukupi dan jaringan internet saya bagus. tolong diperbaiki"
Pengguna Google,2,2023-07-30 15:09:27,2,"Pembayaran beli paket data dari MyTelkomsel ribet, padahal sebelumnya mudah tapi setelah update mengecewakan"
Pengguna Google,4,2019-01-10 21:36:14,0,"lambat, padahal jaringan hp saya bagus,. tolong diperbaiki masalah kecepatannya"
Pengguna Google,3,2020-03-02 05:26:13,0,"Fitur tokennya ilang, udah pake cara buat munculin lagi masih ilang juga, reinstall dll gabisa juga.. udah kirim help gaada jawaban.."
Pengguna Google,1,2019-11-17 15:32:18,0,"Satu bintang aja soalnya ketika mau minta kode verifikasi login lama, sama kalau pembaruan apk gak pernah ke install"
Pengguna Google,1,2024-09-04 06:07:40,0,Barang saya habis di bawa kabur drivernya dan adminnya sudah mau seminggu tidak ada penyelesaian sama sekali. Kecewa kok draivernya gk amanah dan ternyata bukan hanya saya yang mengalami hal seperti ini🙂 tolong dong admin kalau sudah ada laporan drivernya diberhentikan saja
Pengguna Google,4,2019-03-13 21:34:26,0,personalia msh kurang bagus. msh ada motor yg tdk sesuai plat nopolnya. helm yg kotor msh banyak saya jumpai
Pengguna Google,1,2023-02-01 04:19:31,0,"sementara kasih bintang satu ,karna dompet saya diblokir dengan alasan karena adanya transaksi yg tidak wajar ,padahal saya transaksi cuma ke bca saja"
Pengguna Google,1,2022-01-24 14:57:38,0,Biasanya GPS sering error sama pesenan kalau sudah habis dipaksa pesen yang lain dan nggak bisa cancel aja
Pengguna Google,1,2019-03-11 18:44:23,3,Amat Sayang Sekali. Akun saya tiba2 di nonaktifkan tanpa alasan yg jelas. saldo gopay masi ada jg. mungkin sudah ttahunan saya pakai aplikasi gojek sekarang harus pindah ke akun lain. #byebyegojek
Pengguna Google,1,2020-10-11 12:45:17,0,"Setelah di update Sudah 2 hari blm bisa buka aplikasinya, sampe skrg kode OTP nya jg blm dapet gimana ini?"
Pengguna Google,2,2019-12-31 22:34:53,0,"Aplikasi apa sih ini sistem kami padat merayap terus dari kemarin, mau pesen go food gak bisa go ride gx bisa sistem kami padat merayap teros, tolong bales"
Pengguna Google,1,2020-02-28 08:06:10,0,Anjrit aplikasi apaan inih.. paraah.. nunggu stengah jam orderan ga dapet2.. padahal driver banyak di sekitar.. buang2 waktu..
Pengguna Google,1,2020-11-23 20:05:06,0,"Pusing, setelah update, banyak peta tidak otomatis terdeteksi, membuat usaha jadi pusing"
Pengguna Google,5,2022-09-24 06:34:48,0,"Belum pernah dikecewakan, baik go ride, go car ataupun go food.pertahankan paling tidak.....atau.....tingkatkan utk lebih baik."
Pengguna Google,4,2021-08-09 10:12:21,0,Tepat waktu tdk lama pesanan sdh sampe... Pas lg laper skl terobati dgn cepat dtgnya pesanan nya...
Pengguna Google,1,2018-11-24 21:59:53,0,Lagi butuhhh mau di gunakan eh suruh update terus jd makan waktu lama. Terlalu keseringan. Bosan
Pengguna Google,1,2022-06-01 00:52:02,0,"Aplikasinya ada notifikasi ""server sedang penuh"" mohon diperbaiki bug-nya"
Pengguna Google,4,2020-06-06 12:09:12,0,"Bagus , sangat membantu, cuma terkadang ada kesalahan teknis darj server yg bisa merugikan kita sebagai customer."
Pengguna Google,1,2023-04-20 09:23:34,0,"Ko d donwload nggak bisa2 ya. Kenapa? Padahal penyimpanan oke, sinyal juga oke"
Pengguna Google,1,2022-08-22 18:03:21,0,"Saya bayar pake qris dari gopay gak masuk""lama bos padahal transaksi nya udah selesai,tapi uang belum masuk ke rekening disuruh nunggu 2 hari lagi"
Pengguna Google,4,2024-04-29 15:18:24,0,"Kenapa gabisa milih rute sendiri sih, jadi jauh tau mutarnya, padahal sama2 jalan besa tp di aplikasi ngambil yg jauh mutarnya"
Pengguna Google,1,2022-10-12 12:13:43,0,Kenapa aplikasi gojek saya kalau pakai data internet tidak bisa terbuka. Bisanya harus pakai wifi? Mohon solusinya
Pengguna Google,5,2019-08-30 17:20:19,1,"Aplikasi ini sangat membantu sy terutama saat butuh bantuan. Contoh gojek, go food. Tingkat kan terus servicenya. Semoga sukses selalu."
Pengguna Google,1,2021-12-27 17:48:47,0,"Lama dapat driver, sering gaada driver juga, sangat tidak profesional. Terimakasih"
Pengguna Google,1,2021-03-30 07:16:14,1,"Cukup sekali lah transfer pakai gopay, udah dapet motif berhasil ternyata masih lagi diproses dan harus nunggu 2 hari."
Pengguna Google,3,2018-11-09 13:52:16,0,Bolak balek pembaruan. Dikit2 pembaruan... dikit2 pembaruan. Itu2 aja yg bisa klian buat!!
Pengguna Google,1,2018-10-03 21:04:22,0,"aplikasinya yg error saya yang kena semprot driver, udh gitu drivernya gak ada sopan santunnya."
Pengguna Google,5,2022-09-26 09:36:51,0,"Dimanapun kapan pun problem apapun jadi lebih mudah, mager²an sangat teratasi."
Pengguna Google,3,2019-07-10 13:59:02,0,Token nya sering gk dapat puluhan lagi. Cuma satuan. Hadiah token yg di tukarkan makin berkurang huh.
Pengguna Google,1,2024-05-29 21:13:30,0,"Mengecewakan, pdahal saya udah membayar tagihan saya, tapi pas saya mau ngajuin lagi malah di tolak, dan katanya tunggu sampe tgl 29, pas saya coba masih tidak bisa, emang ga berguna"
Pengguna Google,1,2022-10-05 12:11:43,0,"Saya sebagai driver samday kenapa titik alamat maps tidak sesuai aplikasi, alamat sering jauh dari titik penyelesaian/penjemputan barang"
Pengguna Google,2,2019-01-26 07:31:29,0,"aplikasi di tulis promo/potongan 60%, tp kenyataan sama sj harganya tdk ada potongan."
Pengguna Google,2,2022-08-03 09:22:03,0,Ini kenapa ya. Gak kayak biasanya.. Saya sudah membayar keterlambatan gopaylater. Tapi kok saya di telfon terus menerus
Pengguna Google,5,2020-09-18 23:28:45,0,"aplikasi gopay memang yg terbaik,,, dan membrikan banyak kemudahan dalam bertransaksi,,, semoga kdepanya jadi yang lebih terbaik. sukses buat gopay"
Pengguna Google,5,2020-09-30 18:28:48,0,"Payah isi saldo go-pay gak masuk tp gak ada respon sama sekali, duit emang gak seberapa tp tanggung jawab yg utama"
Pengguna Google,2,2021-08-20 20:27:20,0,"SANGAT BURUK apalagi mitra Palangka raya ,Kalteng DRIVER OJOL tidak teliti dalam memberi kembalian ,kurang inisiatif Lalu selalu beralasan Tidak ada uang kembalian !!!!!"
Pengguna Google,1,2021-07-12 16:01:25,0,Sejak update terakhir aplikasi tdk bs digunakan d samsung note 8 saya. Please fix it!
Pengguna Google,5,2018-12-06 15:20:26,0,"untuk titik penjemputan kadang tidak sesuai, kadang masih banyak driver yg bingung .."
Pengguna Google,1,2023-05-23 14:21:12,0,"Makin bagus jika ada gratis Transfer 10x tiap bulan, seperti apk biru. Mohon ditambahkan min"
Pengguna Google,1,2022-01-27 07:27:30,0,Bintang * untuk biaya layanan terlalu mahal. Gopaylater minim sekali ga cukup apa2
Pengguna Google,1,2024-05-09 19:38:24,0,"Susah amaat dapet driver,mesti 2-3x order baru dapt driver,skali dapat malah d cancel driver atau malah mobil ga gerak2 dan d chat pun ga bales.sombong kali.uninstall aja"
Pengguna Google,5,2020-09-14 10:20:22,1,"Sangat membantu, semua jadi mudah apalagi untuk order makanan dikala pandemi seperti ini"
Pengguna Google,1,2022-09-20 11:39:48,0,"Setelah update GO-MART jadi ga bisa pilih toko, jadi bingung klo mau pesen, barangnya susah si cari"
Pengguna Google,1,2021-01-09 07:24:45,0,"Apk ngga jelasss, ngebagg teruss. Udah seminggu ini ngga bisa di akses. Tolong lah segera di perbaiki"
Pengguna Google,1,2024-07-04 03:33:49,6,"Aplikasi tai ngebug terus ngentot... Bikin darah tinggi aja, sinyal bagus jaringan bagus ngebug goblok!!!"
Pengguna Google,1,2021-03-16 13:35:38,0,"apa-apaan ni gojek,bagain orderan nomer 1,bagian prakerja paling lelet terus tiap gelombang,pdahal aplikasi yg jadi mitra prakerja cepat2.terima kasih,bintang 1 dlu"
Pengguna Google,1,2021-07-23 18:48:11,0,"Susah nyari driver, 10x di coba ngk ada yang masuk, pdahal di kota dan masih magrib"
Pengguna Google,3,2022-10-25 20:44:53,0,Sangat membingungkan saat mendaftarkan ke gopay padahal sudah melakukan apa yang diperintah tapi tetep aja ga bisa
Pengguna Google,1,2024-04-11 03:59:02,0,aplikasi sampah menunggu 2 jam ga ada sama sekali dapet driver dan tidak di kasih tau lebih bagus grab
Pengguna Google,5,2022-06-16 12:24:30,0,Tolong membuat aplikasi yang lebih baik lagi. saya sampai sekarang sulit untuk membuka daftar pesanan saya. Gofood sampai terpesan 2 kali. Saya bisa rugi.😡😡😡😡😡
Pengguna Google,1,2019-11-11 11:36:07,0,"Saya sangat kecewa,reason saya pakai kode promo di app ini tapi di driver masih d tarik ongkir padahal d app jelas free ongkir"
Pengguna Google,1,2024-06-28 18:55:48,0,"Kak tolong tambahin akses kita bisa chat resto dong kalau kita salah pilih pesanan, atau dikasih alternatif lain biar bisa info ke resto"
Pengguna Google,5,2020-07-04 14:27:48,0,"Good aplication, banyak promo, terutama go food, banyak promo dan ada voucher promo juga."
Pengguna Google,1,2020-05-06 18:20:34,0,"Sumpah habis di upgrade aplikasinya kok jelek sih, lokasi udah aktif tpi msh di suruh aktifin lokasi"
Pengguna Google,5,2022-03-25 18:09:27,1,Aplikasi yg bermanfaat disaat yg tepat. Semoga bisa ditingkatkan lagi pelayanannya. Terima kasih
Pengguna Google,5,2024-08-24 23:00:42,18,"Jarang ya mereka bermasalah, kecuali mereka benar2 dapat masalah teknis di jalan para driver nya. Kerja mereka profesional. Saya rasakan sendiri itu. Karena saya juga salah satu driver car dan bagian mereka. :) terima kasih rekan2 ku di gojek."
Pengguna Google,5,2021-12-12 17:23:33,1,Sangat mudah memakai Gopay. Transaksi mudah dan aman dengan kenyamanan terjamin dan kualitasnya. Thanks Gopay
Pengguna Google,1,2024-10-05 19:33:54,0,Driver pada nolak kalo misalnya pilih ongkos hemat. Kalo gitu udahlah hapus aja fitur hematnya
Pengguna Google,1,2022-08-20 06:03:20,7,aturan promo nya berubah. dibeda2in di hp orang bisa double promo. padahal restonya sama ini ga bisa.
Pengguna Google,1,2020-03-16 01:14:25,0,Udah makin mengecewakan. Tiap bulan harus update. Ntah apa yg berubah. Ongkos malah makin mahal. Promo gak ada😡😡😑😕
Pengguna Google,5,2022-04-14 11:13:04,1,Sangat membantu sekali buat saya dan bpknya yg sudah semakin tua kalau perlu makanan tinggal pencet Amplikasi ini 👍👍🙏🙏🤗😘
Pengguna Google,3,2021-03-09 06:34:12,0,Kenapa pas saya mau login tidak bisa Padahal saldo baru saja saya isi. Tolong donggg perbaiki terimakasih.
Pengguna Google,5,2024-08-25 15:04:57,0,Mau pesan makanan tpi gaada kendaraan untuk pergi jauh atau dekat aplikasi ini solusinya diskon nya juga banyak jadi sangat menguntungkan penggunanya 😋
Pengguna Google,5,2019-11-19 10:19:55,0,Sangat membantu sekali..tpi sayang ongkir goshop nya jarak jauh dekat sama ja tarifnya
Pengguna Google,5,2022-03-29 12:18:51,0,"Sangat membantu, apalgi klo pesen makan tanpa ribet.. tinggal sat set sat set, udah nyampe."
Pengguna Google,1,2022-02-04 01:25:50,1,"Mapnya tidak jelas!! Saya kirim lokasi saat ini justru sangat jauh jaraknya. Kecewa saya, karena aplikasi gojek tidak sebagus dulu. Damn!!"
Pengguna Google,5,2019-10-18 13:07:19,0,"Bagus , sangat membantu dalam keseharian , dengan adanya aplikasi ini , hidup saya berubah jadi lebih praktis"
Pengguna Google,2,2024-08-20 22:32:58,0,"Maps Gojek tolong diperbaiki. Tiap driver yang mau jemput saya muter-muter terus, jadinya pada ngandelin maps dari Google"
Pengguna Google,1,2022-02-08 08:40:37,1,"Akun customer saya tidak bs digunakan lgi, sudah chat, telp tp tidak bisa mendapatkan alasan yg jelas dan tidak bs diaktifkan lagi."
Pengguna Google,1,2024-10-11 07:48:22,0,"Gojek mahal banget njir... Perjalanan ga ada 1 KM kena 15k bangke memang padahal jalanan kampung, ga macet sama sekali, order diluar jam kerja tp bisa semahal itu njir..."
Pengguna Google,4,2019-06-13 19:19:51,0,sangat membantu... tp syang untuk go-fod nya nilai akurasi map nya kurang pas... tdak sesuai dngan alamat pemesan
Pengguna Google,1,2020-09-12 08:21:29,0,"Min app ku ngga bisa dibuka gara-gara nomer yg aku pake diblokir,, gmn caranya ganti nmr biar bisa kepake lagi appnya"
Pengguna Google,1,2024-05-19 15:24:21,1,"saya dapet driver yg kurang ajar, rumah saya terpencil, dia ingin nambah in peta danpegang hp saya, saya pesen gocar biasa tapi kena tarif gocar (XL) karena cuma bawa barang sedikit banyak, udah gitu dia modus pegang hp saya untuk nambah lokasi, tapi dia nambah bintang nya sendiri jadi 5 lewat hp saya"
Pengguna Google,5,2019-07-05 20:31:38,0,terima kasih dengan adanya gopay saya jadi mudah untuk bertransaksi seperti isi pulsa sendiri beli token jadi lebih simpel 🥰
Pengguna Google,5,2024-03-21 21:24:39,0,"Tolong ya kalau customer cancel orderan jangan dipotong gopay nya... Kita sebagai customer juga capek nunggu driver yang gak bisa dihubungi, ditunggu hampir 10 menit gak connec juga..."
Pengguna Google,5,2018-10-24 16:29:26,0,"Saran sih lebih baik sering2 isi gopay selain lebih murah, kalo beruntung bisa dapet voucher juga"
Pengguna Google,1,2019-12-27 00:50:09,0,Kecewa abis lah udah dua kali pesan makan di gofood selalu aja ada yg gak ke pesan. Padahal udah bayar sesuai sama makanan yg dipesan. Kapok pesen makan disini lagi
Pengguna Google,5,2024-08-02 15:14:29,1,sejauh ini pakai gocar ok ok saja.. pelayanan driver nya baik dan asyik komunikasi nya.. trmksh gocar telah mengantarkan kami ke tempat tujuan dengan selamat.. tingkatkan terus ya.. terima kasih..
Pengguna Google,5,2020-05-27 11:04:16,0,Sangat berguna banget.tapi kok pas hujan saya susah sekali untuk dapat driver.tolong di tambahkan lagi drivernya ya......
Pengguna Google,5,2020-10-01 19:59:21,0,Aplikasi nya mempermudah beberapa urusan. Pertahankan dan diperbagus lagi. Makasih
Pengguna Google,3,2018-12-09 16:32:48,0,Pengennya sih diupdate. Tapi kalau hp bermasalah ga bisa update malah ga bisa dipake dong :(
Pengguna Google,1,2020-03-18 14:59:24,0,"Pembaruannya maksa..Klo belum diupdate, aplikasinya gabisa dibuka..Jadi repot mau pesen gojek & udh buru"" malah disuruh update dulu."
Pengguna Google,4,2021-11-23 15:15:13,0,"Makin gak jelas , login susah mending otp dari pada link , elu yang ngirim link buat login malah gak bisa..."
Pengguna Google,1,2021-05-15 18:58:43,0,"Di download ga bisa..padahal udah 99% eh balik lagi ke awal, udah 3x kyak gini..ngabisin kuota data aja cok"
Pengguna Google,5,2019-03-18 17:04:50,0,sangat membantu hanya posisi driver terkadang tidak sinkron dan titi customer kalau pindah masih sering tertinggal
Pengguna Google,1,2023-01-17 22:51:50,0,Akun gojek saya gabisa dibukaaa!! Gimana sih aneh banget udah instal ulang tetep aja gabisa masuk. Tolong gojek segera perbaiki ya
